,entities,context_annotations,source,geo,conversation_id,public_metrics,text,id,lang,created_at,possibly_sensitive,author_id,reply_settings,attachments,referenced_tweets,in_reply_to_user_id
358,"{'mentions': [{'start': 0, 'end': 11, 'username': 'wonderella', 'id': '14810327'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.36163049, 43.08401487]}}",417656191473311744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@wonderella: ""Dear diary, today I...actually had to... rape"" ...the Internet” this just in wonderella pro rape.",417684116826378241,en,2013-12-30T15:50:28.000Z,False,15664855,everyone,,"[{'type': 'replied_to', 'id': '417656191473311744'}]",14810327
359,"{'mentions': [{'start': 0, 'end': 11, 'username': 'snipeyhead', 'id': '14246782'}]}",,Tweetbot for iOS,{'place_id': '756059b9675acdae'},414754056239079424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@snipeyhead I’ve been angry about rape for a long time. I hope you are doing OK. Thank you for sharing this.,414777129251770368,en,2013-12-22T15:19:08.000Z,False,23240963,everyone,,"[{'type': 'replied_to', 'id': '414754056239079424'}]",14246782
360,,,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.4101322, 43.075399]}}",413757191519477760,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","Biochem: ""It isn't rape if we give you candy canes after"" hah",413757191519477760,en,2013-12-19T19:46:16.000Z,False,403811854,everyone,,,
361,,,Twitter for iPhone,"{'place_id': '0c9f1d481696bb98', 'coordinates': {'type': 'Point', 'coordinates': [-89.27426993, 43.16781823]}}",411222345370439680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","the issue wasn't that someone personally used humour to cope w their rape, it's that they defended someone who told me OUTRIGHT to get raped",411222345370439680,en,2013-12-12T19:53:41.000Z,False,772384020,everyone,,,
362,"{'mentions': [{'start': 6, 'end': 19, 'username': 'ALiberalLady', 'id': '480638215'}], 'urls': [{'start': 50, 'end': 72, 'url': 'http://t.co/m2PeNhjhTG', 'expanded_url': 'http://m.huffpost.com/us/entry/4428432/?ir=College', 'display_url': 'm.huffpost.com/us/entry/44284…'}]}",,Tweetbot for iOS,{'place_id': '6f1f0ea4554abc81'},411131566795259904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Well, @ALiberalLady is going go ape in 3...2....1 http://t.co/m2PeNhjhTG",411131566795259904,en,2013-12-12T13:52:58.000Z,False,40908260,everyone,,,
363,"{'annotations': [{'start': 0, 'end': 7, 'probability': 0.8784, 'type': 'Place', 'normalized_text': 'Michigan'}], 'urls': [{'start': 45, 'end': 67, 'url': 'http://t.co/m97Rr0VVH5', 'expanded_url': 'http://huff.to/1flclWC', 'display_url': 'huff.to/1flclWC'}]}",,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.3881448, 43.0715478]}}",411101518465470464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Michigan 'Rape Insurance' Bill Becomes Law - http://t.co/m97Rr0VVH5 - WTF MI?!,411101518465470464,en,2013-12-12T11:53:34.000Z,False,17998638,everyone,,,
364,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.9914, 'type': 'Person', 'normalized_text': 'Gucci Mane'}], 'hashtags': [{'start': 54, 'end': 63, 'tag': 'whyworld'}]}",,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.3760037, 43.1421582]}}",409821283006697472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Gucci Mane killed his cellmate for trying to rape him #whyworld,409821283006697472,en,2013-12-08T23:06:22.000Z,False,281306060,everyone,,,
365,"{'hashtags': [{'start': 58, 'end': 63, 'tag': 'rape'}]}",,Twitter for Android,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.4249325, 43.0590739]}}",409029013638635521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Its not okay for a senor in highschool to date a freshman #rape,409029013638635521,en,2013-12-06T18:38:10.000Z,False,126503995,everyone,,,
366,,,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39256792, 43.07371825]}}",408193054139375616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Another rape free walk home from college in the books 👍💪☝️,408193054139375616,en,2013-12-04T11:16:22.000Z,False,282730022,everyone,,,
367,"{'annotations': [{'start': 31, 'end': 38, 'probability': 0.7877, 'type': 'Organization', 'normalized_text': 'Dolphins'}], 'mentions': [{'start': 1, 'end': 15, 'username': 'ShannonConroy', 'id': '1143646195174322176'}, {'start': 18, 'end': 29, 'username': 'RealSexRaw', 'id': '602238236'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39434405, 43.06926167]}}",407947742221434880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@ShannonConroy: “@RealSexRaw: Dolphins have been know to perform gang rape. So...there's that..” 🐬🐬🐬🐬” @calllllz,407957189832110080,en,2013-12-03T19:39:08.000Z,False,19924331,everyone,,"[{'type': 'replied_to', 'id': '407948302261297152'}]",42975606
368,"{'annotations': [{'start': 33, 'end': 41, 'probability': 0.5341, 'type': 'Organization', 'normalized_text': 'Wisconsin'}, {'start': 65, 'end': 67, 'probability': 0.6899, 'type': 'Organization', 'normalized_text': 'NIU'}], 'mentions': [{'start': 0, 'end': 10, 'username': 'k_rozzell', 'id': '351156769'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.35819788, 43.08355128]}}",405501670756323328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@k_rozzell you sound very silly. Wisconsin would rape every team NIU plays by 50,405843692335816704,en,2013-11-27T23:40:51.000Z,False,438647542,everyone,,"[{'type': 'replied_to', 'id': '405531249386602496'}]",351156769
369,"{'mentions': [{'start': 0, 'end': 14, 'username': 'KristenAcker1', 'id': '794306965'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},398534070965002240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@KristenAcker1 is rape usually on your schedule?,398561038229962753,en,2013-11-07T21:22:11.000Z,False,81223126,everyone,,"[{'type': 'replied_to', 'id': '398534070965002240'}]",794306965
370,"{'urls': [{'start': 35, 'end': 57, 'url': 'http://t.co/nZmwNKqh5z', 'expanded_url': 'http://pave-uw.tumblr.com/post/66045488919/this-is-what-rape-culture-looks-like-a-response-to', 'display_url': 'pave-uw.tumblr.com/post/660454889…'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},397728702823284736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Thank you PAVE for being educated. http://t.co/nZmwNKqh5z,397728702823284736,en,2013-11-05T14:14:46.000Z,False,318874278,everyone,,,
371,"{'urls': [{'start': 122, 'end': 144, 'url': 'http://t.co/XW12SwgKET', 'expanded_url': 'http://pave-uw.tumblr.com/post/66045488919/this-is-what-rape-culture-looks-like-a-response-to', 'display_url': 'pave-uw.tumblr.com/post/660454889…'}], 'mentions': [{'start': 113, 'end': 121, 'username': 'PAVE_UW', 'id': '96178073'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},397539709003386881,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Sex Out Loud is in solidarity with PAVE &amp; survivors of sexual violence on our campus. Please read and share! @PAVE_UW http://t.co/XW12SwgKET,397539709003386881,en,2013-11-05T01:43:47.000Z,False,109369031,everyone,,,
372,"{'annotations': [{'start': 7, 'end': 21, 'probability': 0.9835, 'type': 'Person', 'normalized_text': 'David Hookstead'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.39891319, 43.07217373]}, 'place_id': '93e191cd736864c0'}",397523243663237120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",I want David Hookstead to tell me to my face that rape culture doesn't exist.,397523243663237120,en,2013-11-05T00:38:21.000Z,False,277766048,everyone,,,
373,,,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.39779769, 43.07490091]}, 'place_id': '93e191cd736864c0'}",396055155788898304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""Do you know where fraternity based shot glasses would be?"" 

Nah I don't rape girls",396055155788898304,en,2013-10-31T23:24:42.000Z,False,99440361,everyone,,,
374,,,Twitter for Android,"{'coordinates': {'type': 'Point', 'coordinates': [-89.4001567, 43.0706693]}, 'place_id': '93e191cd736864c0'}",395034901549813760,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}","Pickup line: ""Are your legs tired, because if they are it will be easier to rape you""",395034901549813760,en,2013-10-29T03:50:34.000Z,False,1322625110,everyone,,,
375,,,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.28547142, 43.06749992]}, 'place_id': '93e191cd736864c0'}",392834979463327745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",I use ductape to protect from rape to save my crepes all y'all rolling  in salt while drinkin a malt,392834979463327745,en,2013-10-23T02:08:52.000Z,False,437926699,everyone,,,
376,,,Twitter for Android,"{'coordinates': {'type': 'Point', 'coordinates': [-89.4197597, 43.0595425]}, 'place_id': '93e191cd736864c0'}",392412304039366656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Well this psych test will rape me,392412304039366656,en,2013-10-21T22:09:18.000Z,False,126503995,everyone,,,
377,"{'urls': [{'start': 78, 'end': 101, 'url': 'https://t.co/PKecZFiMEw', 'expanded_url': 'https://twitter.com/salon/status/391222918392582144', 'display_url': 'twitter.com/salon/status/3…'}], 'hashtags': [{'start': 24, 'end': 33, 'tag': 'TeaParty'}, {'start': 102, 'end': 110, 'tag': 'FoxNews'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.50308262, 43.03816077]}, 'place_id': '93e191cd736864c0'}",391235995867181057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Another example why the #TeaParty network should stay away from Rape stories: https://t.co/PKecZFiMEw #FoxNews,391235995867181057,en,2013-10-18T16:15:04.000Z,False,274779656,everyone,,"[{'type': 'quoted', 'id': '391222918392582144'}]",
378,,,Twitter Web Client,{'place_id': '93e191cd736864c0'},389928289214554112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""'like' or else you cannot access content"" = facebook rape",389928289214554112,en,2013-10-15T01:38:43.000Z,False,246018610,everyone,,,
379,"{'annotations': [{'start': 7, 'end': 13, 'probability': 0.5145, 'type': 'Person', 'normalized_text': 'Madison'}]}",,Twitter for Android,"{'coordinates': {'type': 'Point', 'coordinates': [-89.4117771, 43.0740568]}, 'place_id': '93e191cd736864c0'}",389213181291139072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Thanks Madison for defining rape for me... $4.50 for a 12 ounce can of beer.  Are u shittin me,389213181291139072,en,2013-10-13T02:17:08.000Z,False,61896026,everyone,,,
380,"{'mentions': [{'start': 1, 'end': 12, 'username': 'CommonCock', 'id': '1234375411'}, {'start': 55, 'end': 66, 'username': 'vandirty29', 'id': '164725582'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39443373, 43.07239646]}}",368134631461494784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",“@CommonCock: Rape? You mean strangers with benefits?” @vandirty29 hahah😂,388030698864377856,en,2013-10-09T19:58:22.000Z,False,396822184,everyone,,"[{'type': 'replied_to', 'id': '368134631461494784'}]",1234375411
381,"{'mentions': [{'start': 0, 'end': 14, 'username': 'ozymandias314', 'id': '1628003826'}, {'start': 15, 'end': 25, 'username': 'SamoBurja', 'id': '956296561289453568'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.37655891, 43.03335382]}}",384061371064655872,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@ozymandias314 @SamoBurja also rape culture. The difference between every black person is a criminal and could be is big too.,384067186429792257,en,2013-09-28T21:28:47.000Z,False,15664855,everyone,,"[{'type': 'replied_to', 'id': '384066812091957248'}]",1628003826
382,"{'hashtags': [{'start': 132, 'end': 140, 'tag': 'asshole'}]}",,Twitter Web Client,{'place_id': '93e191cd736864c0'},383461061258510336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",who the hell writes the number for the rape crisis hotline on someone's whiteboard? that's meant to help people with real problems. #asshole,383461061258510336,en,2013-09-27T05:20:16.000Z,False,349332369,everyone,,,
383,"{'annotations': [{'start': 40, 'end': 46, 'probability': 0.7203, 'type': 'Person', 'normalized_text': 'Langdon'}], 'hashtags': [{'start': 119, 'end': 131, 'tag': 'honesttweet'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39654718, 43.06990274]}}",381916865825492992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",I still wonder why anyone is walking on Langdon at night by themselves. The name should be Rape Street. Let's be real. #honesttweet,381916865825492992,en,2013-09-22T23:04:11.000Z,False,981518269,everyone,,,
384,"{'annotations': [{'start': 20, 'end': 25, 'probability': 0.9081, 'type': 'Person', 'normalized_text': 'nicole'}]}",,Twitter for iPhone,{'place_id': '93e191cd736864c0'},381242166938312704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","""That is so rape"" - nicole, girls night.",381242166938312704,en,2013-09-21T02:23:10.000Z,False,22594469,everyone,,,
385,"{'mentions': [{'start': 0, 'end': 16, 'username': 'nicknicemadison', 'id': '25365345'}, {'start': 117, 'end': 126, 'username': 'TheOnion', 'id': '14075928'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39445699, 43.07490158]}}",380504330472022016,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@nicknicemadison The Onion has apologized for tasteless humor. Why is mental illness fair game? Are rape jokes next? @TheOnion,380505437822402560,en,2013-09-19T01:35:40.000Z,False,29476754,everyone,,"[{'type': 'replied_to', 'id': '380505144661524481'}]",25365345
386,"{'mentions': [{'start': 0, 'end': 13, 'username': 'JagerJohnson', 'id': '2511433260'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.39010925, 43.07463356]}}",377393729251729409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@JagerJohnson it's very simple: raping someone to death need to be punished more harshly if you don't want every rape to be a murder too.,377480453894057984,en,2013-09-10T17:15:28.000Z,False,15664855,everyone,,"[{'type': 'replied_to', 'id': '377398715931062272'}]",80756492
387,"{'mentions': [{'start': 54, 'end': 62, 'username': 'ktzupek', 'id': '458045742'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.40865284, 43.06818001]}}",376014491588104192,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","""Idk it's my birthday I can eye rape whoever I want"" -@ktzupek",376014491588104192,en,2013-09-06T16:10:15.000Z,False,508261848,everyone,,,
388,"{'mentions': [{'start': 0, 'end': 11, 'username': 'HylianJess', 'id': '1161795313'}]}",,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.40016748, 43.0743151]}}",375692186307686400,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@hylianjess or if they had used they mistake too educate themselves and the rest of the gaming community about rape culture???,375694109823864832,en,2013-09-05T18:57:10.000Z,False,18386639,everyone,,"[{'type': 'replied_to', 'id': '375693842806108160'}]",18386639
389,,,Twitter for iPhone,"{'place_id': '93e191cd736864c0', 'coordinates': {'type': 'Point', 'coordinates': [-89.40016666, 43.07438478]}}",375690073179582464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Keep in mind that this sort of mentality is SUBCONSCIOUS. So yes, subconsciously upholding rape culture is actually kind of a big deal.",375690073179582464,en,2013-09-05T18:41:08.000Z,False,18386639,everyone,,,
390,,,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.40019045, 43.07434809]}, 'place_id': '93e191cd736864c0'}",375688851974791168,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","Mostly because turning a blind eye to this sort of behavior, especially of we'll known figures, is the root of what upholds rape culture.",375688851974791168,en,2013-09-05T18:36:16.000Z,False,18386639,everyone,,,
391,"{'mentions': [{'start': 0, 'end': 16, 'username': 'adventuresofrob', 'id': '195938284'}]}",,Twitter for iPhone,"{'coordinates': {'type': 'Point', 'coordinates': [-89.42155555, 43.03485679]}, 'place_id': '93e191cd736864c0'}",373513541992448000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@adventuresofrob it was a while ago, but essentially he made rape jokes directed at a woman in his audience, bc she said rape is never funny",373552904830849024,en,2013-08-30T21:08:47.000Z,False,21838220,everyone,,"[{'type': 'replied_to', 'id': '373547278109532160'}]",195938284
